Case ID,Trade Name,Legal Name,Backwages,Minimum Wage Backwages,Penalty,EEs Paid in Violation,Minimum Wage Backwages per Employee,Backwages per Employee,Start Date,End Date,State,County,City,Full Address,NAICS2,NAICS3,Industry Subcategory,NAICS3 Industry
1731700,SFO Apparel,SFO Apparel Inc,29784.13,0,0,7,0,4255,7/10/2011,7/6/2014,CA,San Mateo County,Brisbane,41 Park Place Brisbane CA 94005,31,315,Women's and Girls' Cut and Sew Apparel Manufacturing,Apparel Manufacturing
1732970,Palo Alto Baking Company,"Whelan & CO.,  LLC",54658.82,0,7480,20,0,2733,6/30/2011,7/1/2014,CA,Santa Clara County,Palo Alto,381 South California Avenue Palo Alto CA 94306,31,311,"Frozen Cakes, Pies, and Other Pastries Manufacturing",Food Manufacturing
1732902,Alfredo Garcia Urquidez Jr. (FLC),Alfredo Garcia Urquidez Jr.,0,0,1350,0,0,0,6/1/2014,6/30/2014,CA,Monterey County,Soledad,900 Monterey Street Soledad CA 93960,11,111,All Other Grain Farming,Crop Production
1732919,"Spring Hills Berry Farm, Inc.","Spring Hills Berry Farm, Inc.",1084,0,1400,11,0,99,1/1/2014,6/21/2014,CA,Santa Cruz County,Watsonville,820 Casserly Road Watsonville CA 95076,11,111,Fruit and Tree Nut Farming,Crop Production
1723135,Lake Alhambra Assisted Living Center,"Fatima/Zahra, Inc",152500,114265.58,34100,32,3571,4766,3/26/2011,6/21/2014,CA,Contra Costa County,Antioch,825 East 18th Street Antioch CA 94509,62,623,Homes for the Elderly,Nursing and Residential Care Facilities
1732922,Los Gigantes Farms,Los Gigantes Farms Inc.,4201.47,2387.97,2150,18,133,233,5/26/2014,6/18/2014,CA,Santa Cruz County,Watsonville,920 Green Valley Road Watsonville CA 95076,11,111,Noncitrus Fruit and Tree Nut Farming,Crop Production
1730232,Legacy Nursing and Rehabilitation Center,"Sycamore Heathcare Associates, Inc.",4886.3,0,0,2,0,2443,6/16/2012,6/15/2014,CA,Contra Costa County,Martinez,1790 Muir Road Martinez CA 94553,62,623,Nursing Care Facilities,Nursing and Residential Care Facilities
1757522,Restoration Management Company (RMC),Restoration Management Company (RMC),9475,0,0,13,0,729,4/14/2014,6/15/2014,CA,Alameda County,Hayward,4142 Point Eden Way Hayward CA 94545,23,238,All Other Specialty Trade Contractors,Specialty Trade Contractors
1732160,"Quality Farms, Inc.","Quality Farms, Inc.",2016,0,950,4,0,504,3/1/2014,6/14/2014,CA,Monterey County,Gonzales,36 B Street Gonzales CA 93926,11,111,Vegetable and Melon Farming,Crop Production
1730244,European Wax Center Livermore,"Partners Equity Group, INC",50.07,0,0,2,0,25,6/1/2012,6/2/2014,CA,Alameda County,Livermore,2100 Portaola Ave Livermore CA 94551,81,812,"Hair, Nail, and Skin Care Services",Personal and Laundry Services
1730202,Bari Jain,Bari Jain,6265.35,6265.35,0,1,6265,6265,6/1/2011,5/28/2014,CA,San Mateo County,Burlingame,524 Roehampton Road Burlingame CA 94010,81,814,Private Households,Private Households
1729780,STAYMAN ESTATES- Arcadia Location,"STAYMAN ESTATES, LLC",4512.8,0,0,4,0,1128,5/21/2012,5/23/2014,CA,Napa County,Napa,1630 ARCADIA COURT Napa CA 94558,62,623,Other Residential Care Facilities,Nursing and Residential Care Facilities
1729781,STAYMAN ESTATES- Maher Location,"STAYMAN ESTATES, LLC",20046.55,16723.84,0,5,3345,4009,5/21/2012,5/23/2014,CA,Napa County,Napa,4147 MAHER STREET Napa CA 94558,62,623,Homes for the Elderly,Nursing and Residential Care Facilities
1726693,Stayman Estates LLC-West Pueblo Location,Stayman Estates LLC,30778.85,18258.47,0,4,4565,7695,5/21/2012,5/20/2014,CA,Napa County,Napa,2161 W. Pueblo Avenue Napa CA 94558,62,623,Other Residential Care Facilities,Nursing and Residential Care Facilities
1722346,Los Jarritos Restaurant,Lost Jarritos Restaurant,1872.32,1872.32,0,2,936,936,9/1/2013,5/20/2014,CA,Santa Clara County,San Jose,1527 Alum Rock Avenue San Jose CA 95116,72,722,Full-Service Restaurants,Food Services and Drinking Places
1729783,STAYMAN ESTATES- Joseph Location,"Stayman Estates, LLC",19617.98,9337.95,0,3,3113,6539,5/21/2012,5/20/2014,CA,Napa County,Napa,769 JOSEPH Napa CA 94558,62,623,Homes for the Elderly,Nursing and Residential Care Facilities
1729778,STAYMAN ESTATES Alston Location,Stayman Estates LLC,13533.1,7311.69,0,7,1045,1933,5/21/2012,5/20/2014,CA,Napa County,Napa,115 Alston Lane Napa CA 94558,62,623,Homes for the Elderly,Nursing and Residential Care Facilities
1729782,STAYMAN ESTATES- Jomar Location,"Stayman Estates, LLC",8844.18,3964.14,0,4,991,2211,5/21/2012,5/20/2014,CA,Napa County,Napa,3684 JOMAR DRIVE Napa CA 94558,62,623,Homes for the Elderly,Nursing and Residential Care Facilities
1729535,A is for Apple Inc.,"A is for Apple, Inc.",4088.53,0,2244,6,0,681,5/16/2011,5/15/2014,CA,Santa Clara County,San Jose,1485 Saratoga Ave Suite 200 San Jose CA 95129,62,621,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",Ambulatory Health Care Services
1729385,Converse Outlet Store,Converse Inc,0,0,4650,0,0,0,5/14/2012,5/13/2014,CA,Alameda County,Livermore,3318 Paragon Outlets Drive Livermore CA 94551,44,448,Shoe Stores,Clothing and Clothing Accessories Stores 
1728644,Advanced Modular Technology Inc.,Advanced Modular Technology Inc.,27059.75,26217.84,0,15,1748,1804,5/9/2012,5/8/2014,CA,Santa Clara County,San Jose,2075 Bering Drive San Jose CA 95131,33,335,All Other Miscellaneous Electrical Equipment and Component Manufacturing,"Electrical Equipment, Appliance, and Component Manufacturing"
1728756,"Security and Cabling Solutions, Inc","Security and Cabling Solutions, Inc",121.6,0,0,1,0,122,5/9/2012,5/8/2014,CA,Santa Clara County,San Jose,551 Dorothy Ave San Jose CA 95125,42,425,Business to Business Electronic Markets,Wholesale Electronic Markets and Agents and Brokers 
1727926,"BERKELEY UDUPI, INC.",Berkeley Udupi Inc.,17213.24,551,1496,4,138,4303,5/6/2011,5/5/2014,CA,Alameda County,Berkeley,1901-03 UNIVERSITY AVENUE Berkeley CA 94704,72,722,Full-Service Restaurants,Food Services and Drinking Places
1727927,UDUPI PALACE SF INC.,Udupi Palace SF Inc.,39074.76,0,1870,5,0,7815,5/6/2011,5/5/2014,CA,San Francisco County,San Francisco,1007 1/2 VALENCIA STREET San Francisco CA 94110,72,722,Full-Service Restaurants,Food Services and Drinking Places
1727259,Nobis Care Home-Vale,Nobis Care Home,5129.8,0,1870,4,0,1282,2/9/2014,5/3/2014,CA,San Francisco County,San Francisco,110 Vale Ave San Francisco CA 94132,62,623,Homes for the Elderly,Nursing and Residential Care Facilities
1737244,Nobis Care Home-35th Ave,Nobis Care Home,33422.89,4788.82,0,2,2394,16711,5/2/2012,5/3/2014,CA,San Francisco County,San Francisco,760 35th Ave San Francisco CA 94121,62,623,Homes for the Elderly,Nursing and Residential Care Facilities
1726398,Mission Bar and Grill,Bay Area Hospitality Group LLC,3601.3,0,0,8,0,450,5/3/2011,5/1/2014,CA,San Francisco County,San Francisco,SFO Airport Terminal 3 Boarding  Area E San Francisco CA 94128,72,722,Full-Service Restaurants,Food Services and Drinking Places
1728029,Burger Joint,Burger Joint Inc.,10131.12,0,0,8,0,1266,5/3/2011,5/1/2014,CA,San Francisco County,San Francisco,International Terminal San Francisco CA 94128,72,722,Full-Service Restaurants,Food Services and Drinking Places
1728030,Burger Joint,"B.J. Annex, LLC",18034.52,0,0,7,0,2576,5/3/2011,5/1/2014,CA,San Francisco County,San Francisco,Terminal 2 San Francisco CA 94128,72,722,Full-Service Restaurants,Food Services and Drinking Places
1728031,Burger Joint,Burger Joint Inc.,14763.96,0,0,2,0,7382,5/3/2011,5/1/2014,CA,San Francisco County,San Francisco,807 Valencia St. San Francisco CA 94110,72,722,Full-Service Restaurants,Food Services and Drinking Places
1689619,LanguageLine,"LanguageLine Services, Inc.",1878.8,0,0,65,0,29,5/1/2012,4/30/2014,CA,Monterey County,Monterey,One Lower Ragsdale Drive Monterey CA 93940,54,541,Translation and Interpretation Services,"Professional, Scientific, and Technical Services"
1724669,Xanh A Modern Vietnamese Restaurant,Xanh Inc.,46690.93,0,1683,18,0,2594,4/30/2011,4/29/2014,CA,Santa Clara County,Mountain View,110 Castro Street Mountain View CA 94043,72,722,Full-Service Restaurants,Food Services and Drinking Places
1726795,Yao Mei Ling,"Yao, Mei Ling",22850.9,22850.9,0,1,22851,22851,6/17/2013,4/24/2014,CA,Monterey County,Monterey,380 E. Bergin Drive Monterey CA 93940,81,814,Private Households,Private Households
1726621,Classic Auto Craft,"Classic Auto Craft, Inc.",14307.47,0,0,14,0,1022,4/24/2012,4/23/2014,CA,Marin County,San Rafael,555 Irwin St. San Rafael CA 94901,81,811,"Automotive Body, Paint, and Interior Repair and Maintenance",Repair and Maintenance
1725961,Joe Panziera Farms,"Joe Panziera Farm, LLC",0,0,450,0,0,0,1/1/2014,4/18/2014,CA,Monterey County,Soledad,36841 Arroyo Secco Road Soledad CA 93960,11,111,Vegetable and Melon Farming,Crop Production
1725946,"West Coast Custom Harvesting, Inc","West Coast Custom Harvesting, Inc",385,0,950,4,0,96,1/1/2014,4/18/2014,CA,Monterey County,Greenfield,356 Elm Ave Greenfield CA 93927,11,115,Support Activities for Crop Production,Support Activities for Agriculture and Forestry
1725742,Valerie Lewis Janitorial,Valerie Lewis Janitorial,27712.2,0,0,25,0,1108,2/2/2012,4/17/2014,CA,Alameda County,Oakland,7994 Capwell Drive Oakland CA 94621,56,561,Janitorial Services,Administrative and Support Services
1726011,Alfredo G. Urquidez,Alfredo G. Urquidez,120,0,800,6,0,20,3/31/2014,4/10/2014,CA,Monterey County,Soledad,P.O. Box 1357 Soledad CA 93960,11,111,Other Vegetable (except Potato) and Melon Farming,Crop Production
1726003,Elkhorn Packing Co LLC,Elkhorn Packing Co LLC,0,0,2000,0,0,0,3/31/2014,4/10/2014,CA,Monterey County,Salinas,60 W Market St Salinas CA 93901,11,111,Other Vegetable (except Potato) and Melon Farming,Crop Production
1724660,"Paradigm Staffing Solutions, Inc.","Paradigm Staffing Solutions, Inc",612,0,0,1,0,612,4/10/2012,4/9/2014,CA,Alameda County,Oakland,1970 Broadway Suite 615 Oakland CA 94612,56,561,Professional Employer Organizations,Administrative and Support Services
1725743,"Zion Harvest, Inc.",Zion Harvest,0,0,925,0,0,0,4/4/2014,4/9/2014,CA,Monterey County,Salinas,20300 Spence Road Salinas CA 93908,11,115,Farm Labor Contractors and Crew Leaders,Support Activities for Agriculture and Forestry
1722414,D & D Body Shop and Detail Club,"D&D Body Shop and Detail Club, Inc.",13487.67,0,0,14,0,963,4/4/2012,4/3/2014,CA,San Mateo County,San Mateo,955 N. Amphlette Blvd. San Mateo CA 94401,81,811,"Automotive Body, Paint, and Interior Repair and Maintenance",Repair and Maintenance
1721833,"Sierra Circuits, Inc.","Sierra Circuits, Inc.",152776.63,0,18150,33,0,4630,3/26/2011,3/25/2014,CA,Santa Clara County,Sunnyvale,1108 W. Evelyn Ave. Sunnyvale CA 94086,33,334,Bare Printed Circuit Board Manufacturing,Computer and Electronic Product Manufacturing
1723080,Old Oakland Dental,Mikhail Tsotsiashvili DDS Inc.,1141.97,0,462,3,0,381,3/1/2013,3/24/2014,CA,Alameda County,Oakland,827 Broadway ste 320 Oakland CA 94612,62,621,Offices of Dentists,Ambulatory Health Care Services
1726714,Humphry Slocombe,Humphry Slocombe,554.28,0,0,1,0,554,3/15/2012,3/21/2014,CA,San Francisco County,San Francisco,2790 A. Harrison Street San Francisco CA 94110,31,311,Ice Cream and Frozen Dessert Manufacturing,Food Manufacturing
1728682,Pleasanton Unified School District,Pleasanton Unified School District,47.34,0,0,8,0,6,3/21/2012,3/20/2014,CA,Alameda County,Pleasanton,4661 Bernal Avenue Pleasanton CA 94566,97,971,Local Elementary and Secondary Schools,State and Local Government
1721832,Charlie Rose Baseball,Patrick John McCann,4699.28,2266.38,0,14,162,336,3/21/2011,3/20/2014,CA,Santa Clara County,Campbell,161 Curtner Ave Campbell CA 95008,45,451,Sporting Goods Stores,"Sporting Goods, Hobby, Musical Instrument, and Book Stores "
1720307,First Security Services,"First Alarm Security & Patrol, Inc.",2510.01,0,0,1,0,2510,3/13/2012,3/12/2014,CA,Santa Clara County,San Jose,1731 Technology Drive #800 San Jose CA 95110,56,561,Security Guards and Patrol Services,Administrative and Support Services
1716724,CVS Pharmacy,"Long's Drug Stores California, L.L.C.",78.95,0,0,1,0,79,3/12/2011,3/10/2014,CA,Marin County,San Rafael,442 Las Gallinas Avenue San Rafael CA 94903,44,446,Pharmacies and Drug Stores,Health and Personal Care Stores 
1718862,Lucky River Restaurant,Lucky River Restaurant,285731.5,86398.3,0,8,10800,35716,3/11/2012,3/10/2014,CA,San Francisco County,San Francisco,700 Monterey Blvd. San Francisco CA 94127,72,722,Full-Service Restaurants,Food Services and Drinking Places
1704191,Bon Appetit Management Company,Bon Appetit Management Company,5806.58,0,2200,4,0,1452,6/1/2012,3/6/2014,CA,Santa Clara County,Palo Alto,"100 Hamilton Avenue, Suite 400 Palo Alto CA 94301",72,722,Special Food Services,Food Services and Drinking Places
1710241,The UPS Store (Mail Boxes Etc.),Saumil B. Shah,10000,10000,0,0,0,0,3/5/2012,3/4/2014,CA,Santa Clara County,Milpitas,142 North Milpitas Blvd. Milpitas CA 95035,56,561,Private Mail Centers,Administrative and Support Services
1721840,Floran White Dove Care Home,Floran White Dove Care Home,13760,5700,0,2,2850,6880,3/1/2012,2/28/2014,CA,Contra Costa County,Antioch,4580 Temescal Court Antioch CA 94531,62,623,Homes for the Elderly,Nursing and Residential Care Facilities
1721841,Floran Care Home II,Floran Care Home II,26360,11325,0,2,5662,13180,3/1/2012,2/28/2014,CA,Contra Costa County,Brentwood,2296 Indian Springs Drive Brentwood CA 94513,62,623,Homes for the Elderly,Nursing and Residential Care Facilities
1721364,Monsam Enterprises,Monsam enterprises,10234.5,0,0,6,0,1706,2/27/2012,2/26/2014,CA,Contra Costa County,Antioch,2685 Pittsburg Antioch Highway Antioch CA 94509,45,454,Other Direct Selling Establishments,Nonstore Retailers 
1718871,Milpitas Materials Company,"Milpitas Materials Company, Inc",435,435,0,1,435,435,2/27/2012,2/26/2014,CA,Santa Clara County,Milpitas,1125 N. Milpitas Blvd. Milpitas CA 95035,32,327,Ready-Mix Concrete Manufacturing,Nonmetallic Mineral Product Manufacturing
1718505,Maple Leaf Bakery,"Maple Leaf Bakery, Inc",173.8,0,0,8,0,22,2/20/2012,2/19/2014,CA,Contra Costa County,Richmond,3200G Regatta Blvd Richmond CA 94804,44,445,Baked Goods Stores,Food and Beverage Stores 
1716478,Pin High Golf Center,DR1 Inc.,7033.95,0,0,6,0,1172,2/21/2011,2/19/2014,CA,Santa Clara County,Alviso,4701 N. First Street Alviso CA 95002,71,713,Golf Courses and Country Clubs,"Amusement, Gambling, and Recreation Industries"
1719450,Penny's Guest Home,Penny's Guest Home LLC,51322.93,646.29,0,24,27,2138,2/12/2012,2/11/2014,CA,Contra Costa County,Concord,4181 Storey Lane Concord CA 94518,62,623,Homes for the Elderly,Nursing and Residential Care Facilities
1716382,Contra Costa Employment & Human Services Dpt,Contra Costa County,542.13,0,0,1,0,542,2/12/2012,2/11/2014,CA,Contra Costa County,Richmond,1275 Ahall Ave Richmond CA 94804,98,989,Other Local Governmental Facilities,State and Local Government
1720163,Nobis Care Home,Nobis Care Home,128513.75,76088.15,0,10,7609,12851,2/11/2012,2/10/2014,CA,San Mateo County,South San Francisco,505 Palm Avenue South San Francisco CA 94080,62,623,Nursing Care Facilities,Nursing and Residential Care Facilities
1718860,LinkedIn,LinkedIn Corporation,3346195.58,0,0,359,0,9321,2/9/2012,2/10/2014,CA,Santa Clara County,Mountain View,2029 Stierlin Court Mountain View CA 94043,51,518,"Data Processing, Hosting, and Related Services","Data Processing, Hosting, and Related Services"
1719437,Nobis Care Home,Nobis Care Home,131522.6,31899.6,0,10,3190,13152,2/11/2012,2/10/2014,CA,San Mateo County,San Bruno,2525 Oakmont Drive San Bruno CA 94066,62,623,Nursing Care Facilities,Nursing and Residential Care Facilities
1719421,Retirement Plus of San Carlos,Three Sisters Care Home,318524.86,99810.77,0,24,4159,13272,2/12/2012,2/8/2014,CA,San Mateo County,San Carlos,612 Chestnut Street San Carlos CA 94070,62,623,Other Residential Care Facilities,Nursing and Residential Care Facilities
1716373,Rann Valdez Stone,"Rann Valdez Stone, Inc.",3579.25,0,0,10,0,358,2/8/2012,2/7/2014,CA,Contra Costa County,Concord,1251 Franquette Ave. Suite A Concord CA 94520,33,337,Household and Institutional Furniture and Kitchen Cabinet Manufacturing,Furniture and Related Product Manufacturing
1718507,Treasury Wine Estates,Treasury Wine Estates,0,0,1800,0,0,0,2/2/2013,2/7/2014,CA,Napa County,Saint Helena,1000 Pratt Ave Saint Helena CA 94574,11,111,Grape Vineyards,Crop Production
1719368,Chevron,Chevron U.S.A.,15443.01,0,0,8,0,1930,2/5/2012,2/6/2014,CA,Contra Costa County,San Ramon,6001 Bollinger Canyon Rd. San Ramon CA 94583,32,324,Petroleum Refineries,Petroleum and Coal Products Manufacturing
1718509,Redwood Empire Vineyard Management,Redwood Empire Vineyard Management Inc.,4062,0,0,17,0,239,2/2/2013,2/1/2014,CA,Sonoma County,Geyserville,22000 Geyserville Ave Geyserville CA 95441,11,111,All Other Miscellaneous Crop Farming,Crop Production
1718553,Kendall Jackson,Jackson Family Wines,1512,0,1075,10,0,151,12/1/2013,2/1/2014,CA,Monterey County,Soledad,37300 Doud Road Soledad CA 93960,11,111,Grape Vineyards,Crop Production
1703622,Shell Oil Refinery Martinez,Equilon Enterprises LLC,318985.98,0,0,281,0,1135,1/1/2012,1/31/2014,CA,Contra Costa County,Martinez,3485 Pacheco Blvd. Martinez CA 94553,32,324,Petroleum Refineries,Petroleum and Coal Products Manufacturing
1718556,Dominguez Farms,Nazario Dominguez Trujillo,0,0,2000,0,0,0,12/17/2013,1/30/2014,CA,Monterey County,Greenfield,818 Oak Avenue Greenfield CA 93927,11,111,Grape Vineyards,Crop Production
1718554,Foothill Packing,Foothill Packing Inc.,1512,0,2925,10,0,151,12/1/2013,1/28/2014,CA,Monterey County,Salinas,1582 G Moffett Street Salinas CA 93902,11,115,Farm Labor Contractors and Crew Leaders,Support Activities for Agriculture and Forestry
1716386,Unlimited Smiles,"Moheb, DMD, Inc.",27.44,0,0,1,0,27,1/27/2012,1/24/2014,CA,Contra Costa County,Walnut Creek,1844 San Miguel Dr Suite 206 Walnut Creek CA 94596,62,621,Offices of Dentists,Ambulatory Health Care Services
1717454,Unlimited Smiles,"Unlimited Smiles, Inc.",55.9,0,0,1,0,56,1/27/2012,1/24/2014,CA,Alameda County,Oakland,1510 Franklin St. Oakland CA 94612,62,621,Offices of Dentists,Ambulatory Health Care Services
1715394,TECAN Systems,"Tecan Systems, Inc.",7386.34,0,0,3,0,2462,1/28/2012,1/19/2014,CA,Santa Clara County,San Jose,2450 Zanker Road San Jose CA 95131,33,334,Analytical Laboratory Instrument Manufacturing,Computer and Electronic Product Manufacturing
1722415,Dublin Hyundai,"6450 Motors, LLC",1647.03,0,0,1,0,1647,4/16/2013,1/16/2014,CA,Alameda County,Dublin,6015 Scarlett Court Dublin CA 94568,44,441,New Car Dealers,Motor Vehicle and Parts Dealers 
1715408,"Cor Cardiovascular Specialist, Inc.","Diablo Cardiology Medical Group, Inc.",10506.3,0,0,6,0,1751,1/16/2012,1/15/2014,CA,Contra Costa County,Walnut Creek,1399 Ygnacio Valley Road #11 Walnut Creek CA 94598,62,621,Offices of Physicians,Ambulatory Health Care Services
