,CTYNAME,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,H_MALE,H_FEMALE
4446,Eagle County,46317,25200,21117,24464,20486,125,107,179,168,251,192,20,18,161,146,6696,5372
4674,Elbert County,22139,11103,11036,10728,10600,112,109,57,76,49,67,11,8,146,176,571,535
4902,El Paso County,558680,279196,279484,239687,238933,20545,18728,3130,3128,6780,9288,850,830,8204,8577,35772,34545
5130,Fremont County,46858,26826,20032,23358,19173,2424,172,541,213,138,118,13,13,352,343,3404,1553
5358,Garfield County,47881,24598,23283,23800,22572,189,126,201,179,122,137,23,13,263,256,5422,4543
5586,Gilpin County,4861,2554,2307,2458,2206,15,10,20,20,15,36,7,2,39,33,120,113
5814,Grand County,13186,6965,6221,6782,6028,46,33,35,30,47,69,3,9,52,52,352,310
6042,Gunnison County,14315,7673,6642,7415,6386,57,32,81,74,33,49,3,2,84,99,433,384
6270,Hinsdale County,809,406,403,393,397,0,0,10,2,0,3,0,0,3,1,5,7
6498,Huerfano County,7714,4250,3464,3751,3228,241,26,143,112,23,14,4,2,88,82,1478,1228
6726,Jackson County,1463,726,737,709,723,3,1,7,7,0,1,0,0,7,5,57,68
6954,Jefferson County,522889,260472,262417,243196,245529,3944,3086,2499,2417,6337,6990,299,273,4197,4122,32196,31949
7182,Kiowa County,1394,677,717,656,700,5,3,12,9,0,1,1,0,3,4,27,33
7410,Kit Carson County,8098,4519,3579,4173,3516,269,8,32,21,19,11,1,3,25,20,824,515
7638,Lake County,7697,4113,3584,3951,3418,14,5,73,76,21,26,5,3,49,56,1643,1450
7866,La Plata County,46905,23893,23012,21736,20904,145,93,1471,1499,153,129,16,11,372,376,2543,2450
8094,Larimer County,271830,136013,135817,128886,128949,1476,1142,1059,1034,2337,2455,136,116,2119,2121,13288,11919
8322,Las Animas County,15588,7832,7756,7242,7328,165,36,262,212,32,48,23,11,108,121,3165,3148
8550,Lincoln County,5612,3219,2393,2825,2296,298,16,42,21,21,22,4,0,29,38,390,144
8778,Logan County,21122,11359,9763,10591,9486,496,74,99,61,54,34,12,7,107,101,1680,1076
9006,Mesa County,127095,62289,64806,59883,62315,521,405,647,638,286,472,75,71,877,905,7148,6793
9234,Mineral County,939,475,464,460,453,0,0,5,3,0,0,0,0,10,8,10,10
9462,Moffat County,13335,6923,6412,6711,6180,21,24,70,69,13,48,2,2,106,89,980,660
9690,Montezuma County,24429,11995,12434,10245,10617,39,33,1458,1534,23,38,13,11,217,201,1227,1129
9918,Montrose County,36192,17826,18366,17142,17666,102,93,261,242,78,117,20,15,223,233,3049,2852
10146,Morgan County,27607,13858,13749,13404,13318,108,92,160,149,41,31,34,23,111,136,4780,4179
10374,Otero County,19389,9445,9944,8921,9397,115,96,176,188,79,80,19,14,135,169,3647,3719
10602,Ouray County,4086,2048,2038,1995,1981,4,1,14,24,7,6,2,0,26,26,87,80
10830,Park County,16420,8472,7948,8183,7649,61,46,68,80,30,49,3,1,127,123,434,415
11058,Phillips County,4522,2176,2346,2119,2290,7,2,16,22,5,13,4,1,25,18,389,396
11286,Pitkin County,14834,7914,6920,7661,6695,63,27,22,20,93,106,4,2,71,70,667,464
11514,Prowers County,13784,7012,6772,6728,6528,37,22,128,102,50,32,6,7,63,81,2712,2222
11742,Pueblo County,148578,72787,75791,67836,71054,1783,1588,1473,1376,531,583,78,73,1086,1117,28390,29152
11970,Rio Blanco County,5918,2981,2937,2898,2852,9,7,27,27,8,13,0,0,39,38,223,161
12198,Rio Grande County,12193,5955,6238,5732,6013,30,35,113,105,15,21,4,4,61,60,2338,2461
12426,Routt County,21077,11295,9782,11008,9545,42,24,66,46,57,60,14,5,108,102,395,372
12654,Saguache County,6798,3414,3384,3283,3230,5,7,65,84,17,15,0,4,44,44,1598,1525
12882,San Juan County,580,297,283,291,278,0,0,3,4,1,0,1,1,1,0,24,28
13110,San Miguel County,7115,3865,3250,3766,3140,11,10,31,30,25,34,3,3,29,33,370,205
13338,Sedgwick County,2512,1235,1277,1195,1244,7,8,3,2,14,8,2,4,14,11,172,175
13566,Summit County,25177,14467,10710,13982,10327,171,63,78,67,112,126,10,13,114,114,1837,1256
13794,Teller County,21130,10754,10376,10264,9907,107,98,115,110,61,79,9,7,198,175,471,490
14022,Washington County,4777,2401,2376,2361,2341,1,1,18,18,4,1,1,0,16,15,180,163
14250,Weld County,217706,109370,108336,104665,103668,1023,882,1165,1015,1023,1233,114,109,1380,1429,31437,28347
14478,Yuma County,9671,4735,4936,4649,4873,8,7,28,12,6,6,2,1,42,37,849,801
114,Fairfield County,892291,434001,458290,365856,381945,44142,51769,1262,1253,17455,17682,376,370,4910,5271,62286,58731
342,Hartford County,868109,419169,448940,343302,367986,55046,59699,1412,1270,13460,13732,374,401,5575,5852,53598,56465
570,Litchfield County,187772,92071,95701,88272,92005,1413,1247,180,197,1335,1389,27,21,844,842,2871,2767
798,Middlesex County,161377,78845,82532,72478,75917,3716,3824,169,154,1497,1579,47,35,938,1023,2898,2794
1026,New Haven County,838429,404349,434080,335827,358604,48971,55246,1384,1320,12485,12891,300,264,5382,5755,49027,48256
1254,New London County,266890,132143,134747,115319,118812,8723,7734,1355,1251,3738,3921,104,120,2904,2909,8281,8083
1482,Tolland County,145798,73377,72421,66974,67785,3200,1722,207,138,2080,1998,43,16,873,762,3023,2021
1710,Windham County,113944,56298,57646,52986,54744,1546,1255,332,259,603,609,28,28,803,751,4619,4264
114,Kent County,138382,66520,71862,49657,52667,14047,15873,446,445,1065,1497,35,39,1270,1341,2734,2708
342,New Castle County,516887,251251,265636,185709,193391,52976,59573,662,655,8643,8613,147,147,3114,3257,17595,15722
570,Sussex County,171370,83849,87521,69959,72624,11850,12775,524,516,646,722,42,43,828,841,5501,4017
114,District of Columbia,579796,272806,306990,106515,105014,153867,187080,999,1087,7359,9200,239,259,3827,4350,25294,22965
114,Alachua County,228346,111702,116644,83292,85969,21107,23664,329,328,4981,4782,60,42,1933,1859,7394,7645
342,Baker County,23789,12536,11253,10315,9735,2004,1325,52,39,44,54,4,3,117,97,383,155
570,Bay County,157841,77847,79994,65924,66832,8572,9179,667,631,1134,1790,68,68,1482,1494,2419,2225
798,Bradford County,27791,15851,11940,11287,9808,4226,1851,67,41,82,104,19,11,170,125,529,235
1026,Brevard County,515890,252990,262900,221443,227977,22577,24454,1127,1058,3946,5346,218,186,3679,3879,14753,14816
1254,Broward County,1741272,844956,896316,607735,634563,196594,219566,3547,3360,24396,26041,1147,1033,11537,11753,180129,181957
1482,Calhoun County,13058,7092,5966,5461,5068,1408,689,86,88,35,43,5,3,97,75,403,139
1710,Charlotte County,156281,75121,81160,69587,75383,3911,3975,199,150,743,981,22,22,659,649,3135,3093
1938,Citrus County,129208,62091,67117,58933,63619,1717,1799,236,206,634,821,14,22,557,650,1965,2122
2166,Clay County,162473,80035,82438,69670,71131,6801,7215,384,361,1718,2248,65,71,1397,1412,4435,4457
2394,Collier County,295453,149135,146318,137650,134590,8496,8706,611,508,1248,1465,124,106,1006,943,38932,28836
2622,Columbia County,61457,31232,30225,24836,24513,5610,4909,179,148,211,280,8,14,388,361,1179,893
2850,DeSoto County,34240,19621,14619,16218,12604,2556,1621,596,181,94,92,20,4,137,117,7184,2788
3078,Dixie County,14199,7552,6647,6553,6103,873,418,33,35,11,23,3,2,79,66,205,95
3306,Duval County,821644,398239,423405,266274,273761,111376,127234,1722,1643,12190,13743,330,343,6347,6681,21851,21104
3534,Escambia County,301768,148705,153063,109056,109482,31522,34593,1445,1379,3286,4227,210,190,3186,3192,5288,4351
3762,Flagler County,68241,33009,35232,29290,30905,2761,3240,80,69,500,614,6,7,372,397,2007,2157
3990,Franklin County,9981,5098,4883,4374,4285,636,501,24,21,2,23,1,1,61,52,81,63
4218,Gadsden County,45506,21577,23929,9765,9778,11551,13822,56,75,65,102,7,6,133,146,1982,1472
4446,Gilchrist County,15714,8240,7474,7297,7042,799,305,45,25,11,14,2,0,86,88,339,174
4674,Glades County,11123,6103,5020,4938,4268,775,393,301,282,20,25,5,1,64,51,1138,709
4902,Gulf County,15364,9060,6304,6405,5303,2433,842,64,39,30,30,6,4,122,86,468,73
5130,Hamilton County,13894,8256,5638,4963,3603,3139,1944,43,24,20,20,5,0,86,47,767,298
5358,Hardee County,27657,15349,12308,13236,11200,1710,804,197,128,70,71,18,15,118,90,6269,4410
5586,Hendry County,37221,20591,16630,17525,13830,2483,2359,320,207,110,121,10,7,143,106,10123,6316
5814,Hernando County,149114,71315,77799,66707,72295,3092,3737,228,216,586,775,21,19,681,757,5010,5081
6042,Highlands County,92752,45578,47174,40112,41398,4260,4526,260,212,550,644,21,20,375,374,7857,5500
6270,Hillsborough County,1099688,540079,559609,430484,438972,83534,92794,2902,2715,14385,16250,645,611,8129,8267,113885,109952
6498,Holmes County,18819,10052,8767,8660,8279,1099,240,114,80,28,49,4,3,147,116,287,148
6726,Indian River County,124105,60493,63612,54279,57035,5011,5268,155,183,545,616,18,17,485,493,5605,4319
6954,Jackson County,47424,25080,22344,17340,16162,7107,5624,189,141,96,129,8,5,340,283,1048,432
7182,Jefferson County,13723,7196,6527,4496,4098,2569,2320,35,25,18,25,6,3,72,56,284,128
7410,Lafayette County,7438,4532,2906,3466,2679,969,182,40,15,15,3,1,0,41,27,615,208
7638,Lake County,260829,126911,133918,113110,118735,10664,11736,448,431,1418,1722,68,73,1203,1221,11111,10053
7866,Lee County,512180,252194,259986,228153,234136,18053,19561,986,879,2457,3049,219,140,2326,2221,34986,28853
8094,Leon County,250863,120072,130791,79955,83918,35363,41655,415,368,2715,3021,79,60,1545,1769,5043,5351
8322,Levy County,36729,17818,18911,15713,16299,1762,2212,86,82,63,98,5,8,189,212,872,788
8550,Liberty County,7292,4342,2950,3169,2518,1042,345,79,53,8,3,0,0,44,31,307,95
8778,Madison County,18859,9886,8973,5786,5326,3923,3518,44,21,29,33,5,0,99,75,526,219
9006,Manatee County,294894,143584,151310,127846,134190,12061,13091,464,439,1694,2044,107,78,1412,1468,18048,14576
9234,Marion County,289817,140393,149424,120994,127986,15842,17397,708,662,1309,1755,35,48,1505,1576,10766,10127
9462,Martin County,137009,67790,69219,61839,64039,4150,3406,641,541,510,626,91,63,559,544,6822,5262
9690,Miami-Dade County,2381215,1155955,1225260,887508,930727,232929,257234,4839,4701,17930,19484,973,1006,11776,12108,689823,734222
9918,Monroe County,77901,41410,36491,38102,33483,2246,1999,151,170,438,443,12,22,461,374,7349,6181
10146,Nassau County,62909,31038,31871,28083,28669,2340,2559,144,115,137,239,13,9,321,280,621,590
10374,Okaloosa County,182220,91324,90896,77089,75769,9448,8591,605,599,1551,3351,148,137,2483,2449,4953,4439
10602,Okeechobee County,38672,20818,17854,18061,16264,2161,1081,196,145,170,188,13,9,217,167,5076,3040
10830,Orange County,993478,493333,500145,366309,364356,96264,103222,2278,2268,19469,21115,749,724,8264,8460,110422,107554
11058,Osceola County,220191,109280,110911,93133,93855,10539,11191,716,685,2887,3225,151,133,1854,1822,39199,38739
11286,Palm Beach County,1240191,603842,636349,488217,514610,93508,99144,3609,2906,11610,12740,628,490,6270,6459,99249,90343
11514,Pasco County,404697,195765,208932,183786,196183,6332,6528,841,788,2557,3071,67,77,2182,2285,16044,15019
11742,Pinellas County,924605,442969,481636,381177,413224,42861,48012,1779,1685,11255,12488,321,318,5576,5909,28329,26506
11970,Polk County,521029,256324,264705,213430,219904,35549,37148,1281,1087,3069,3538,166,147,2829,2881,34126,28689
12198,Putnam County,72019,35597,36422,29084,29196,5837,6490,189,161,155,198,22,28,310,349,2811,2403
12426,St. Johns County,151916,74272,77644,67893,70461,4429,5071,225,176,982,1168,35,40,708,728,2662,2596
12654,St. Lucie County,225240,110391,114849,90256,92968,17197,18635,332,285,1306,1651,63,75,1237,1235,13154,11224
12882,Santa Rosa County,138284,69058,69226,62380,62673,3793,3116,660,610,832,1429,59,57,1334,1341,2265,2110
13110,Sarasota County,354095,169506,184589,158472,172302,7537,8280,427,398,1598,2073,60,53,1412,1483,10873,9621
13338,Seminole County,392099,192707,199392,162896,167107,20225,21988,751,722,5824,6428,111,126,2900,3021,25994,26160
13566,Sumter County,60069,32504,27565,26260,24110,5516,2906,206,124,155,176,24,23,343,226,3439,1221
13794,Suwannee County,37103,18206,18897,15842,16119,1982,2369,84,77,110,100,8,5,180,227,1632,919
14022,Taylor County,19573,10320,9253,7753,7349,2285,1631,99,97,44,48,6,0,133,128,251,119
14250,Union County,14086,9202,4884,6390,4071,2581,719,73,25,31,21,3,0,124,48,443,97
14478,Volusia County,476695,232724,243971,203758,212608,22526,24635,904,810,2894,3195,98,94,2544,2629,20567,19161
14706,Wakulla County,26691,14050,12641,11787,11089,1980,1297,82,68,41,51,6,2,154,134,425,262
14934,Walton County,47684,24368,23316,21517,21114,2004,1386,272,277,120,159,13,13,442,367,737,539
15162,Washington County,21651,11247,10404,9014,8677,1793,1269,173,167,53,79,6,7,208,205,352,187
114,Appling County,17726,8810,8916,7137,7015,1574,1772,22,25,28,42,0,3,49,59,665,336
342,Atkinson County,7893,3913,3980,3172,3098,662,794,42,45,11,11,4,2,22,30,933,759
570,Bacon County,10059,4924,5135,4098,4193,750,860,11,6,24,29,0,0,41,47,253,126
798,Baker County,4056,1880,2176,971,1022,899,1136,6,6,0,2,1,0,3,10,63,68
1026,Baldwin County,45446,24553,20893,13278,11622,10803,8781,54,50,259,287,2,2,157,151,340,313
1254,Banks County,15593,7854,7739,7458,7343,257,259,23,23,51,64,14,3,51,47,395,303
1482,Barrow County,56198,27929,28269,23965,23993,2787,3112,84,73,799,789,9,12,285,290,1695,1244
1710,Bartow County,86145,42647,43498,38020,38381,3780,4238,111,120,274,325,14,17,448,417,2506,1786
1938,Ben Hill County,17076,8177,8899,5551,5690,2518,3098,23,19,28,26,2,3,55,63,586,415
2166,Berrien County,16519,8075,8444,7060,7261,885,1045,21,23,26,28,8,6,75,81,258,203
2394,Bibb County,154388,70960,83428,35171,39977,34083,41590,140,166,972,1091,22,19,572,585,1270,1236
2622,Bleckley County,11945,5787,6158,4267,4487,1408,1569,5,8,58,58,3,0,46,36,119,70
2850,Brantley County,15224,7603,7621,7169,7155,340,363,9,12,3,10,0,2,82,79,108,85
3078,Brooks County,16142,7745,8397,4780,4988,2816,3264,32,19,30,39,2,3,85,84,389,218
3306,Bryan County,27030,13387,13643,11057,11083,1941,2146,44,44,140,155,9,13,196,202,382,377
3534,Bulloch County,61274,29859,31415,20993,21132,8259,9638,63,33,335,313,13,10,196,289,823,558
3762,Burke County,22818,10854,11964,5453,5510,5250,6278,23,28,27,36,3,1,98,111,214,157
3990,Butts County,22026,11694,10332,8221,7420,3263,2759,61,29,31,36,3,1,115,87,252,183
4218,Calhoun County,6127,3508,2619,1324,1015,2166,1580,2,7,1,5,0,0,15,12,162,47
4446,Camden County,45215,22294,22921,17257,17171,4248,4828,139,121,216,333,18,25,416,443,676,761
4674,Candler County,9966,4970,4996,3709,3649,1176,1287,33,19,19,14,2,1,31,26,689,444
4902,Carroll County,101304,49476,51828,40661,41796,7836,8984,134,128,368,413,19,12,458,495,2216,1558
5130,Catoosa County,58831,28506,30325,27320,29063,588,653,89,99,250,269,6,7,253,234,463,419
5358,Charlton County,10541,5625,4916,3754,3516,1770,1279,23,25,21,19,3,3,54,74,47,41
5586,Chatham County,238992,114487,124505,65457,68344,44870,51695,408,349,2278,2573,96,87,1378,1457,3207,3111
5814,Chattahoochee County,17497,11302,6195,7644,3598,2996,2232,113,46,231,119,52,32,266,168,1223,675
6042,Chattooga County,25910,13144,12766,11379,11580,1591,991,13,14,40,29,8,7,113,145,514,280
6270,Cherokee County,173692,87218,86474,80854,79790,3733,4063,406,331,1233,1360,42,34,950,896,7604,5304
6498,Clarke County,109289,52929,56360,37333,38445,12936,15229,146,127,1768,1896,44,24,702,639,4666,3723
6726,Clay County,3202,1459,1743,589,640,853,1081,3,1,5,5,0,2,9,14,14,19
6954,Clayton County,262316,127193,135123,45765,44303,72143,81762,623,484,6597,6458,147,110,1918,2006,14780,10880
7182,Clinch County,6973,3462,3511,2326,2410,1074,1018,19,38,10,10,0,0,33,35,33,51
7410,Cobb County,652358,323662,328696,239290,236113,66242,73967,1282,1272,12160,12449,346,284,4342,4611,36161,27777
7638,Coffee County,38835,19452,19383,13795,13934,5283,5081,114,112,128,117,19,8,113,131,1869,1356
7866,Colquitt County,43275,21577,21698,16528,16024,4701,5360,68,72,123,86,12,6,145,150,3634,2145
8094,Columbia County,99585,48448,51137,39662,41106,6314,7225,168,134,1504,1882,48,49,752,741,1450,1475
8322,Cook County,16110,7809,8301,5553,5667,2125,2509,20,14,47,49,1,5,63,57,437,256
8550,Coweta County,104496,51842,52654,42424,41928,8378,9586,126,103,438,551,22,11,454,475,2981,1868
8778,Crawford County,12572,6315,6257,4829,4626,1385,1538,30,19,8,15,1,1,62,58,210,89
9006,Crisp County,21778,10248,11530,5779,6139,4295,5176,18,24,87,107,9,2,60,82,327,170
9234,Dade County,15797,7772,8025,7509,7779,119,114,47,30,23,38,1,3,73,61,121,80
9462,Dawson County,18810,9416,9394,9154,9127,116,120,31,32,33,34,3,3,79,78,272,201
9690,Decatur County,28125,13481,14644,8068,8442,5206,5990,77,61,43,53,8,3,79,95,573,491
9918,DeKalb County,704512,341217,363295,140998,136600,179941,206678,1353,1042,14478,14223,328,282,4119,4470,38675,24750
10146,Dodge County,19483,10132,9351,6784,6630,3263,2627,25,20,21,28,2,2,37,44,215,123
10374,Dooly County,11534,6079,5455,3000,2729,2963,2645,16,6,32,33,17,4,51,38,323,228
10602,Dougherty County,95051,44196,50855,16410,17822,26850,32146,139,104,430,416,21,16,346,351,703,628
10830,Douglas County,106596,52391,54205,37016,37400,13787,15148,198,178,681,744,11,15,698,720,2412,2074
11058,Early County,12031,5619,6412,2861,3117,2686,3217,12,14,11,13,3,4,46,47,86,109
11286,Echols County,4062,2212,1850,2033,1640,141,174,24,19,1,3,1,0,12,14,729,328
11514,Effingham County,44288,22017,22271,18674,18643,2959,3188,71,63,111,140,5,3,197,234,438,418
11742,Elbert County,20735,9977,10758,7052,7205,2835,3433,25,20,20,37,2,4,43,59,438,220
11970,Emanuel County,21757,10660,11097,7291,7229,3240,3768,24,12,35,33,1,0,69,55,826,328
12198,Evans County,11192,5409,5783,3626,3751,1705,1963,28,14,20,26,5,2,25,27,493,387
12426,Fannin County,21527,10406,11121,10129,10869,94,75,60,40,22,32,1,0,100,105,141,107
12654,Fayette County,99951,48946,51005,39264,40588,7509,8096,117,103,1481,1639,12,11,563,568,1565,1682
12882,Floyd County,93864,45671,48193,38422,40298,5952,6711,156,144,630,599,78,46,433,395,3819,2583
13110,Forsyth County,130225,66128,64097,62298,60389,1581,1484,223,167,1503,1568,9,7,514,482,5550,3537
13338,Franklin County,21239,10285,10954,9263,9794,858,1008,31,28,43,42,0,4,90,78,171,129
13566,Fulton County,905802,446689,459113,241255,228716,181100,207089,1526,1272,17544,16508,417,325,4847,5203,38452,27141
13794,Gilmer County,26537,13442,13095,12993,12772,108,89,143,83,36,29,66,24,96,98,1471,798
14022,Glascock County,2609,1252,1357,1104,1201,131,147,4,3,0,0,0,0,13,6,7,6
14250,Glynn County,70566,33908,36658,24667,26118,8517,9830,110,96,233,265,25,20,356,329,1652,1231
14478,Gordon County,48653,24288,24365,22874,22924,834,935,107,99,208,189,74,22,191,196,3192,2192
14706,Grady County,24000,11467,12533,8121,8337,3123,3932,95,123,43,46,5,2,80,93,1049,748
14934,Greene County,15298,7382,7916,4452,4474,2838,3356,20,22,28,21,12,1,32,42,292,211
15162,Gwinnett County,691986,349079,342907,253369,242854,58957,63471,1787,1341,29715,29952,387,365,4864,4924,57035,43366
15390,Habersham County,38668,19833,18835,17767,17729,1298,448,109,69,443,378,38,19,178,192,2235,1527
15618,Hall County,159745,80976,78769,73268,70546,5239,5961,328,273,1285,1273,194,124,662,592,21433,16039
15846,Hancock County,9524,5045,4479,1263,946,3750,3504,13,4,4,7,0,0,15,18,47,12
16074,Haralson County,27715,13530,14185,12558,13160,769,835,38,30,48,42,1,0,116,118,149,104
16302,Harris County,26523,13147,13376,10476,10420,2466,2695,45,39,55,99,4,2,101,121,210,172
16530,Hart County,23568,11683,11885,9203,9442,2308,2262,18,20,63,87,1,0,90,74,172,115
16758,Heard County,11167,5501,5666,4882,4976,558,618,21,15,3,10,3,5,34,42,84,79
16986,Henry County,157954,77695,80259,57057,57648,17708,19349,177,172,1802,2091,22,31,929,968,3004,2658
17214,Houston County,123811,60441,63370,42948,43418,15369,17272,232,206,897,1404,39,47,956,1023,2215,2253
17442,Irwin County,9692,4772,4920,3546,3622,1172,1243,12,4,21,27,0,1,21,23,144,116
17670,Jackson County,49308,24655,24653,22075,22257,1995,1849,49,35,317,303,2,1,217,208,1014,788
17898,Jasper County,12615,6173,6442,4696,4742,1412,1630,12,14,10,9,1,1,42,46,208,159
18126,Jeff Davis County,12861,6341,6520,5340,5414,885,1030,21,14,61,27,5,3,29,32,532,338
18354,Jefferson County,16752,7899,8853,3589,3759,4236,5028,13,8,21,22,0,1,40,35,194,108
18582,Jenkins County,8540,4109,4431,2509,2474,1547,1900,12,13,10,11,6,2,25,31,223,145
