,CTYNAME,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,H_MALE,H_FEMALE
4598,Elbert County,20099,10084,10015,9799,9684,67,63,57,74,34,47,10,8,117,139,408,361
4826,El Paso County,519463,260903,258560,225880,222908,18820,16902,2709,2626,5688,8071,721,685,7085,7368,30369,28901
5054,Fremont County,46277,26486,19791,23151,19030,2346,137,524,196,135,100,13,13,317,315,3323,1474
5282,Garfield County,44259,22738,21521,22068,20944,145,81,182,154,94,118,23,12,226,212,4105,3333
5510,Gilpin County,4816,2552,2264,2463,2176,15,10,19,20,11,24,7,2,37,32,105,97
5738,Grand County,12490,6622,5868,6469,5715,36,27,29,26,43,45,3,9,42,46,288,255
5966,Gunnison County,14006,7588,6418,7360,6213,48,22,70,50,33,48,3,2,74,83,383,319
6194,Hinsdale County,790,406,384,394,378,0,0,10,2,0,3,0,0,2,1,5,7
6422,Huerfano County,7823,4251,3572,3812,3347,202,25,134,107,18,14,4,2,81,77,1490,1272
6650,Jackson County,1576,793,783,777,770,3,1,6,7,0,1,0,0,7,4,47,56
6878,Jefferson County,526471,261930,264541,246769,249807,2935,2116,2242,2153,5929,6500,239,211,3816,3754,26468,26577
7106,Kiowa County,1614,807,807,786,790,5,3,12,9,0,1,1,0,3,4,23,29
7334,Kit Carson County,7978,4220,3758,4018,3701,140,7,23,19,15,11,1,3,23,17,627,468
7562,Lake County,7832,4204,3628,4061,3502,13,5,63,62,18,15,4,3,45,41,1521,1314
7790,La Plata County,44221,22519,21702,20662,19860,107,61,1299,1320,119,117,15,11,317,333,2356,2285
8018,Larimer County,253152,126517,126635,120639,120935,1013,766,934,892,1994,2112,125,107,1812,1823,11140,10042
8246,Las Animas County,15276,7479,7797,7062,7413,48,20,225,200,27,45,23,11,94,108,3137,3228
8474,Lincoln County,6064,3438,2626,3057,2537,293,13,38,20,21,21,4,0,25,35,383,136
8702,Logan County,20647,10916,9731,10298,9513,388,51,87,51,49,34,11,7,83,75,1491,966
8930,Mesa County,117488,57552,59936,55538,57868,344,240,585,571,253,406,71,67,761,784,6096,5820
9158,Mineral County,837,428,409,415,398,0,0,4,3,0,0,0,0,9,8,8,9
9386,Moffat County,13166,6831,6335,6645,6157,20,13,63,59,13,35,2,2,88,69,777,471
9614,Montezuma County,23863,11741,12122,10184,10491,17,19,1313,1389,20,32,13,11,194,180,1189,1089
9842,Montrose County,33600,16545,17055,15975,16480,73,61,241,213,57,92,13,11,186,198,2628,2400
10070,Morgan County,27256,13660,13596,13278,13241,74,62,141,131,38,29,33,19,96,114,4553,3992
10298,Otero County,20248,9899,10349,9413,9847,100,86,173,170,74,78,19,14,120,154,3834,3827
10526,Ouray County,3776,1907,1869,1856,1815,3,0,13,22,7,6,2,0,26,26,81,71
10754,Park County,14696,7602,7094,7360,6841,45,37,66,78,24,36,3,1,104,101,325,304
10982,Phillips County,4455,2152,2303,2095,2264,7,2,16,7,5,13,4,1,25,16,272,255
11210,Pitkin County,14790,7914,6876,7677,6681,62,25,20,20,87,89,4,2,64,59,565,408
11438,Prowers County,14444,7264,7180,7020,6963,34,21,120,99,31,29,6,7,53,61,2579,2202
11666,Pueblo County,141839,69438,72401,64972,68126,1613,1418,1354,1262,482,546,70,66,947,983,26752,27454
11894,Rio Blanco County,5979,3019,2960,2942,2892,9,2,24,23,8,9,0,0,36,34,172,124
12122,Rio Grande County,12429,6122,6307,5926,6108,23,29,100,95,15,20,4,4,54,51,2571,2631
12350,Routt County,19828,10673,9155,10438,8975,25,10,58,38,41,41,13,5,98,86,332,302
12578,Saguache County,5978,3016,2962,2899,2818,3,6,60,77,14,15,0,4,40,42,1389,1332
12806,San Juan County,559,294,265,288,260,0,0,3,4,1,0,1,1,1,0,19,22
13034,San Miguel County,6616,3621,2995,3535,2900,11,10,29,27,20,30,3,3,23,25,285,154
13262,Sedgwick County,2743,1372,1371,1333,1339,7,8,3,2,14,7,2,4,13,11,157,157
13490,Summit County,23701,13785,9916,13376,9606,123,44,72,60,108,106,10,12,96,88,1435,894
13718,Teller County,20648,10462,10186,10066,9800,65,57,106,103,50,72,9,7,166,147,338,380
13946,Washington County,4942,2514,2428,2476,2396,1,1,18,17,4,1,1,0,14,13,165,145
14174,Weld County,183045,91810,91235,88172,87657,692,556,1043,912,733,896,106,99,1064,1115,26312,23595
14402,Yuma County,9815,4829,4986,4747,4932,8,7,27,10,6,6,2,0,39,31,670,600
38,Fairfield County,884420,427105,457315,363043,384505,43527,51595,1076,1026,14912,15347,308,302,4239,4540,53487,52395
266,Hartford County,858422,412943,445479,343046,370264,52528,57328,1217,1132,10955,11225,327,365,4870,5165,48407,51437
494,Litchfield County,182628,89276,93352,86136,90312,1142,1003,169,171,1085,1118,25,21,719,727,1995,1942
722,Middlesex County,155633,75879,79754,70107,73741,3546,3638,145,140,1213,1315,43,34,825,886,2385,2311
950,New Haven County,824992,396491,428501,333925,359146,46554,52761,1185,1132,9908,10193,261,240,4658,5029,42106,41768
1178,New London County,259575,128439,131136,113853,117395,7999,7089,1320,1232,2559,2705,81,102,2627,2613,6746,6606
1406,Tolland County,136860,68630,68230,63352,64496,2687,1346,194,115,1614,1615,41,16,742,642,2387,1547
1634,Windham County,109196,53850,55346,50912,52784,1406,1116,307,244,467,496,26,26,732,680,4052,3752
38,Kent County,127109,61284,65825,46198,48799,12662,14166,414,417,907,1293,27,34,1076,1116,2070,2027
266,New Castle County,501913,243785,258128,184757,193465,48962,54455,579,560,6675,6762,115,113,2697,2773,14097,12494
494,Sussex County,157389,76913,80476,63510,66162,11585,12419,520,510,574,639,39,35,685,711,4056,2942
38,District of Columbia,571744,269275,302469,99167,97791,158543,190607,951,1012,7039,8816,204,213,3371,4030,23819,21409
38,Alachua County,218602,106702,111900,80691,83412,20004,22581,282,297,4129,4034,54,37,1542,1539,6260,6530
266,Baker County,22373,11745,10628,9698,9179,1854,1275,49,39,42,52,4,3,98,80,309,110
494,Bay County,148258,73426,74832,62786,63156,7756,8192,616,575,1001,1636,62,63,1205,1210,1885,1731
722,Bradford County,26078,14592,11486,10611,9473,3682,1782,61,38,80,85,19,11,139,97,431,192
950,Brevard County,477735,233945,243790,206951,213909,19771,21362,960,888,3108,4395,186,165,2969,3071,10984,11299
1178,Broward County,1631723,787791,843932,588522,622851,168444,188867,2270,2182,19056,20222,669,592,8830,9218,135579,140771
1406,Calhoun County,13040,7032,6008,5453,5121,1374,691,82,88,34,37,4,3,85,68,375,118
1634,Charlotte County,142246,67959,74287,63489,69545,3218,3321,193,141,521,740,21,22,517,518,2356,2393
1862,Citrus County,118639,56977,61662,54497,58897,1395,1455,233,198,384,537,14,22,454,553,1531,1671
2090,Clay County,141621,69728,71893,62241,63697,4794,5081,348,327,1250,1692,57,66,1038,1030,3034,3123
2318,Collier County,254070,127268,126802,118440,117809,6855,6849,446,424,772,948,104,85,651,687,28911,21348
2546,Columbia County,56726,28760,27966,22933,22709,5161,4599,171,138,180,216,8,13,307,291,886,665
2774,DeSoto County,32262,18143,14119,15047,12107,2487,1700,419,139,71,71,11,4,108,98,5829,2253
3002,Dixie County,13817,7362,6455,6427,5925,825,422,32,32,11,23,3,2,64,51,176,74
3230,Duval County,779803,378247,401556,258948,265637,102460,117372,1408,1349,10248,11724,262,276,4921,5198,16327,15996
3458,Escambia County,294784,146365,148419,108596,107347,30485,33157,1391,1326,2994,3734,190,163,2709,2692,4494,3513
3686,Flagler County,50560,24242,26318,21559,23161,2084,2501,74,66,271,328,5,7,249,255,1217,1395
3914,Franklin County,9841,5022,4819,4322,4221,619,513,24,20,2,19,1,1,54,45,77,56
4142,Gadsden County,45067,21444,23623,9368,9347,11864,14011,53,69,50,74,7,6,102,116,1599,1192
4370,Gilchrist County,14540,7699,6841,6808,6479,760,254,44,22,11,14,2,0,74,72,272,132
4598,Glades County,10585,5808,4777,4721,4054,740,386,266,270,20,21,5,1,56,45,1001,596
4826,Gulf County,14587,8360,6227,6059,5212,2097,868,61,37,27,30,6,3,110,77,357,57
5054,Hamilton County,13325,7656,5669,4564,3497,2965,2096,42,19,15,19,5,0,65,38,607,240
5282,Hardee County,26911,14640,12271,12800,11204,1552,836,139,98,46,51,18,15,85,67,5588,4071
5510,Hendry County,36326,20195,16131,16816,13289,2966,2506,186,156,103,92,11,7,113,81,8871,5590
5738,Hernando County,131425,62458,68967,58928,64636,2469,3045,208,205,355,520,20,19,478,542,3286,3435
5966,Highlands County,87407,42641,44766,37553,39361,4096,4356,228,198,440,519,21,20,303,312,6236,4422
6194,Hillsborough County,1003269,490987,512282,397621,409085,73525,81778,2286,2139,10829,12348,491,502,6235,6430,91696,90658
6422,Holmes County,18535,9832,8703,8550,8251,1005,224,112,79,28,47,4,3,133,99,247,115
6650,Indian River County,113387,54865,58522,49329,52574,4627,4914,123,176,407,459,17,16,362,383,4248,3241
6878,Jackson County,46754,24536,22218,17076,16107,6888,5628,185,135,75,98,8,5,304,245,965,396
7106,Jefferson County,12906,6587,6319,3971,3764,2507,2459,30,23,17,22,5,3,57,48,198,93
7334,Lafayette County,7038,4209,2829,3283,2602,834,184,40,14,15,3,1,0,36,26,484,159
7562,Lake County,212808,102988,109820,92453,98188,8536,9434,398,367,771,987,56,69,774,775,6351,5719
7790,Lee County,443916,217057,226859,198053,206345,14733,16102,774,694,1628,2033,185,116,1684,1569,23552,19240
8018,Leon County,240410,114548,125862,78421,83040,32134,38548,388,332,2298,2451,68,50,1239,1441,4194,4398
8246,Levy County,34617,16776,17841,14776,15356,1695,2119,86,80,52,89,4,6,163,191,687,656
8474,Liberty County,6996,4143,2853,3034,2450,987,323,78,53,8,3,0,0,36,24,249,70
8702,Madison County,18746,9718,9028,5621,5253,3938,3655,42,20,27,33,5,0,85,67,433,167
8930,Manatee County,265662,128402,137260,115030,122665,10706,11670,408,388,1120,1380,102,72,1036,1085,13874,11075
9158,Marion County,260285,125622,134663,108469,115579,14539,16114,635,595,788,1128,33,38,1158,1209,8139,7740
9386,Martin County,127160,62423,64737,57528,60444,3777,3155,279,215,353,445,83,59,403,419,5481,4153
9614,Miami-Dade County,2258765,1091872,1166893,833432,883404,228613,252040,2921,2801,16381,17650,625,638,9900,10360,626241,675198
9842,Monroe County,79483,42328,37155,39327,34420,2121,1852,149,162,314,380,13,22,404,319,6835,5841
10070,Nassau County,57949,28586,29363,25943,26489,2140,2383,138,108,108,171,10,8,247,204,454,419
10298,Okaloosa County,170966,86380,84586,73755,71422,8506,7411,545,514,1367,3072,133,121,2074,2046,3911,3478
10526,Okeechobee County,35917,19260,16657,16923,15291,1906,976,115,116,127,136,13,9,176,129,4225,2514
10754,Orange County,902756,446954,455802,338458,340339,84047,90118,1762,1720,15702,16463,567,558,6418,6604,85385,85870
10982,Osceola County,174182,85872,88310,74990,76829,7070,7507,463,442,1973,2236,127,92,1249,1204,25563,26101
11210,Palm Beach County,1135318,548951,586367,452191,484465,81163,85825,1821,1391,8731,9538,511,388,4534,4760,74022,68761
11438,Pasco County,347318,166728,180590,159187,172606,3750,3755,652,632,1554,1908,62,70,1523,1619,10309,9708
11666,Pinellas County,922261,439500,482761,383996,421075,39745,44672,1501,1465,9377,10326,269,267,4612,4956,22101,21243
11894,Polk County,485378,238157,247221,199461,206779,33082,34606,1125,947,2191,2553,145,125,2153,2211,25588,20963
12122,Putnam County,70419,34797,35622,28458,28553,5735,6403,171,155,146,186,22,28,265,297,2264,1937
12350,St. Johns County,124478,60488,63990,55569,58396,3678,4266,197,143,558,677,34,39,452,469,1673,1649
12578,St. Lucie County,193433,94517,98916,77589,80662,14910,16061,269,234,847,1074,57,68,845,817,8708,7261
12806,Santa Rosa County,118387,59371,59016,54171,54161,2952,2158,640,584,533,1051,54,52,1021,1010,1560,1447
13034,Sarasota County,327041,154995,172046,145721,161565,6593,7413,399,373,1146,1499,56,38,1080,1158,7545,6823
13262,Seminole County,367089,179735,187354,154809,160282,17435,18993,595,593,4544,5056,97,112,2255,2318,20232,21152
13490,Sumter County,53554,28415,25139,23194,21844,4625,2840,174,117,123,119,24,22,275,197,2482,881
13718,Suwannee County,35024,17106,17918,14826,15225,1948,2326,75,70,90,91,8,5,159,201,1123,594
13946,Taylor County,19215,9817,9398,7577,7458,1992,1687,94,97,40,45,4,0,110,111,190,107
14174,Union County,13462,8703,4759,6117,3957,2372,720,69,23,31,18,3,0,111,41,398,84
14402,Volusia County,445060,216250,228810,191090,201366,20083,22136,775,707,2230,2471,90,89,1982,2041,15238,14305
14630,Wakulla County,22989,11899,11090,10160,9749,1519,1143,72,66,29,29,6,2,113,101,261,183
14858,Walton County,40819,20921,19898,18464,18017,1709,1160,264,267,82,121,12,13,390,320,520,362
15086,Washington County,21015,10807,10208,8755,8562,1656,1247,168,164,39,46,6,7,183,182,314,169
38,Appling County,17408,8576,8832,6904,6895,1590,1840,21,15,23,34,0,3,38,45,541,251
266,Atkinson County,7610,3769,3841,3019,2955,702,827,16,22,10,11,4,2,18,24,726,566
494,Bacon County,10122,4961,5161,4160,4244,747,850,10,6,11,19,0,0,33,42,229,113
722,Baker County,4053,1876,2177,957,1025,911,1137,4,5,0,1,1,0,3,9,54,57
950,Baldwin County,44738,24141,20597,13039,11377,10688,8782,50,47,235,260,2,2,127,129,347,267
1178,Banks County,14504,7323,7181,6980,6827,233,232,21,23,41,56,14,3,34,40,298,195
1406,Barrow County,46561,23147,23414,20094,20196,2184,2411,80,69,560,519,8,10,221,209,871,600
1634,Bartow County,76703,37902,38801,34062,34629,3201,3535,107,114,182,213,13,13,337,297,1528,1029
1862,Ben Hill County,17473,8363,9110,5678,5859,2590,3153,23,19,26,23,2,3,44,53,497,303
2090,Berrien County,16250,7982,8268,7001,7143,874,1004,20,23,25,27,7,6,55,65,234,150
2318,Bibb County,153854,70791,83063,36442,41214,32928,40274,134,151,818,936,20,16,449,472,1062,964
2546,Bleckley County,11677,5625,6052,4171,4432,1355,1527,5,7,56,55,3,0,35,31,66,41
2774,Brantley County,14668,7363,7305,6992,6909,283,300,9,11,3,10,0,2,76,73,90,62
3002,Brooks County,16457,7898,8559,4763,4958,3016,3482,31,19,22,30,1,3,65,67,346,159
3230,Bryan County,23509,11649,11860,9788,9802,1605,1753,41,40,73,115,9,11,133,139,241,224
3458,Bulloch County,56223,27341,28882,19407,19579,7469,8799,57,31,250,254,13,10,145,209,663,425
3686,Burke County,22276,10569,11707,5266,5317,5174,6235,23,28,26,35,3,1,77,91,184,132
3914,Butts County,19737,10510,9227,7248,6486,3090,2623,59,29,21,30,3,1,89,58,162,111
4142,Calhoun County,6322,3575,2747,1374,1076,2186,1650,2,7,1,5,0,0,12,9,156,33
4370,Camden County,43758,22616,21142,17592,15849,4368,4570,121,101,198,277,16,23,321,322,864,725
4598,Candler County,9581,4806,4775,3495,3372,1250,1353,15,14,19,14,2,1,25,21,592,290
4826,Carroll County,88009,42900,45109,35367,36596,6811,7734,123,121,261,285,12,9,326,364,1370,893
5054,Catoosa County,53626,25941,27685,25136,26835,327,348,79,93,189,205,5,5,205,199,333,288
5282,Charlton County,10270,5432,4838,3642,3423,1706,1305,20,25,16,19,3,3,45,63,46,35
5510,Chatham County,232347,111952,120395,64248,66035,44227,50702,346,276,1961,2180,89,76,1081,1126,3091,2374
5738,Chattahoochee County,14990,9458,5532,6281,3183,2657,2032,88,41,182,108,44,32,206,136,995,563
5966,Chattooga County,25495,13150,12345,11149,11189,1874,1000,10,10,17,23,3,7,97,116,372,165
6194,Cherokee County,143783,72180,71603,68778,68190,1855,1862,325,264,526,678,34,29,662,580,4811,3071
6422,Clarke County,101972,49770,52202,34556,34758,12888,15097,124,105,1614,1712,42,21,546,509,3806,2712
6650,Clay County,3366,1530,1836,614,677,901,1137,3,1,4,5,0,2,8,14,13,19
6878,Clayton County,238383,115800,122583,49972,48506,58184,66460,465,382,5557,5533,107,84,1515,1618,10708,7254
7106,Clinch County,6868,3416,3452,2329,2410,1037,993,18,17,5,3,0,0,27,29,28,26
7334,Cobb County,612633,303978,308655,234196,232137,55729,62193,991,849,9674,9914,188,176,3200,3386,27956,19862
7562,Coffee County,37566,18647,18919,13484,13675,4878,4975,65,58,114,100,18,8,88,103,1561,1005
7790,Colquitt County,42132,20872,21260,15941,15619,4621,5367,66,71,118,79,12,6,114,118,2951,1629
8018,Columbia County,89781,43878,45903,36961,38021,4787,5414,161,130,1354,1734,44,47,571,557,1197,1130
8246,Cook County,15840,7595,8245,5393,5610,2102,2533,20,14,31,36,0,5,49,47,306,180
8474,Coweta County,90148,44626,45522,36214,36028,7650,8690,118,95,278,355,21,11,345,343,1775,1064
8702,Crawford County,12429,6225,6204,4724,4544,1411,1573,31,18,7,14,1,1,51,54,218,83
8930,Crisp County,21971,10330,11641,5863,6223,4330,5252,13,20,72,77,7,0,45,69,252,130
9158,Dade County,15176,7446,7730,7248,7549,72,63,45,29,21,37,1,3,59,49,75,62
9386,Dawson County,16304,8185,8119,8027,7959,37,32,28,31,24,28,3,3,66,66,145,109
9614,Decatur County,28245,13457,14788,8122,8486,5180,6128,38,39,43,50,8,3,66,82,532,374
9842,DeKalb County,668826,324258,344568,133365,130037,171934,196096,1141,793,14111,13681,267,201,3440,3760,33042,20099
10070,Dodge County,19156,9812,9344,6702,6640,3038,2627,23,19,20,22,2,2,27,34,160,88
10298,Dooly County,11495,6014,5481,2935,2667,2979,2753,15,5,27,23,17,2,41,31,326,211
10526,Dougherty County,95884,44712,51172,17638,18945,26358,31542,130,101,291,278,17,14,278,292,702,590
10754,Douglas County,92700,45527,47173,36000,36832,8318,9031,189,173,522,597,10,15,488,525,1447,1213
10982,Early County,12339,5745,6594,2970,3268,2710,3254,11,14,11,12,3,4,40,42,75,77
11210,Echols County,3794,2044,1750,1880,1575,128,140,24,19,1,3,1,0,10,13,530,220
11438,Effingham County,37812,18782,19030,16171,16061,2340,2624,62,58,64,111,6,3,139,173,272,259
11666,Elbert County,20497,9836,10661,6880,7081,2880,3471,20,20,18,33,2,4,36,52,339,150
11894,Emanuel County,21862,10518,11344,7092,7287,3327,3974,24,12,24,30,1,0,50,41,538,207
12122,Evans County,10564,5135,5429,3465,3479,1612,1892,16,9,21,25,5,2,16,22,374,251
12350,Fannin County,19947,9647,10300,9433,10139,39,8,59,35,23,26,1,0,92,92,73,57
12578,Fayette County,92082,45066,47016,38266,39690,5188,5560,101,98,1074,1211,11,11,426,446,1297,1318
12806,Floyd County,90811,43956,46855,37244,39395,5704,6525,155,137,446,438,54,45,353,315,3080,1942
13034,Forsyth County,100467,50905,49562,49647,48405,431,300,151,133,379,447,8,7,289,270,3484,2168
13262,Franklin County,20336,9858,10478,8923,9378,817,985,20,23,28,24,0,4,70,64,118,69
13490,Fulton County,817145,402240,414905,212205,202251,172110,195581,977,783,13257,12400,261,202,3430,3688,29269,19316
13718,Gilmer County,23743,12053,11690,11715,11452,67,35,111,77,35,25,48,22,77,79,1196,645
13946,Glascock County,2562,1232,1330,1115,1210,101,113,4,3,0,0,0,0,12,4,6,6
14174,Glynn County,67660,32366,35294,23422,24982,8350,9701,100,92,186,237,19,15,289,267,1190,835
14402,Gordon County,44388,22086,22302,20972,21088,740,835,66,62,135,140,19,16,154,161,2083,1226
14630,Grady County,23647,11241,12406,7851,8165,3193,3996,95,124,33,39,3,2,66,80,757,467
14858,Greene County,14451,6918,7533,3894,3961,2951,3497,15,21,21,19,11,0,26,35,248,172
15086,Gwinnett County,596296,300740,295556,234024,227000,39763,41885,1183,877,22135,22200,244,208,3391,3386,38237,27330
15314,Habersham County,36123,18554,17569,16645,16581,1220,416,101,67,408,329,31,18,149,158,1707,1072
15542,Hall County,140886,71726,69160,64790,61945,5011,5475,286,244,1006,960,175,120,458,416,16435,11285
15770,Hancock County,10056,5369,4687,1269,908,4071,3755,13,4,4,7,0,0,12,13,44,10
15998,Haralson County,25832,12601,13231,11759,12336,671,729,37,28,46,41,1,0,87,97,78,65
16226,Harris County,23797,11755,12042,9359,9395,2238,2428,45,40,40,81,3,2,70,96,139,121
16454,Hart County,23054,11356,11698,9015,9273,2203,2279,17,19,54,74,1,0,66,53,118,78
16682,Heard County,11085,5441,5644,4825,4944,563,638,21,14,3,9,3,5,26,34,59,57
16910,Henry County,121572,59968,61604,49584,50274,8705,9383,139,139,994,1229,21,25,525,554,1456,1317
17138,Houston County,111248,54737,56511,40026,39637,13074,14757,203,190,697,1116,34,43,703,768,1809,1582
17366,Irwin County,9959,4892,5067,3610,3682,1240,1344,12,4,12,20,0,1,18,16,131,71
17594,Jackson County,41895,20983,20912,18859,18913,1698,1599,43,34,218,199,2,1,163,166,730,527
17822,Jasper County,11488,5633,5855,4115,4111,1464,1685,10,14,9,9,1,1,34,35,151,86
18050,Jeff Davis County,12720,6244,6476,5261,5391,901,1027,19,13,40,17,5,3,18,25,411,240
18278,Jefferson County,17246,8114,9132,3610,3777,4445,5297,13,8,17,20,0,1,29,29,177,82
18506,Jenkins County,8594,4117,4477,2513,2489,1555,1938,12,13,9,10,6,2,22,25,176,111
18734,Johnson County,8558,4218,4340,2604,2740,1589,1581,6,5,7,3,1,1,11,10,42,36
18962,Jones County,23699,11568,12131,8843,8987,2575,2982,27,23,58,70,4,2,61,67,81,88
19190,Lamar County,15969,7648,8321,5328,5537,2210,2670,28,21,28,32,1,1,53,60,90,82
19418,Lanier County,7252,3676,3576,2638,2604,965,898,17,24,12,16,2,1,42,33,80,46
19646,Laurens County,44957,21607,23350,14075,14566,7186,8424,52,46,178,187,7,7,109,120,290,239
